Date,Province/State,Country/Region,Confirmed,Deaths,Recovered
3/16/20,,"Korea, South",8236,75,1137
3/16/20,France,France,6633,148,12
3/16/20,Guangdong,China,1361,8,1306
3/16/20,Henan,China,1273,22,1250
3/16/20,Zhejiang,China,1231,1,1216
3/16/20,Hunan,China,1018,4,1014
3/16/20,Anhui,China,990,6,984
3/16/20,Jiangxi,China,935,1,934
3/16/20,Shandong,China,760,7,746
3/16/20,Diamond Princess,Cruise Ship,696,7,325
3/16/20,Jiangsu,China,631,0,631
3/16/20,Chongqing,China,576,6,570
3/16/20,Sichuan,China,539,3,516
3/16/20,Heilongjiang,China,482,13,455
3/16/20,Denmark,Denmark,914,3,1
3/16/20,Beijing,China,452,8,360
3/16/20,Shanghai,China,355,3,325
3/16/20,Hebei,China,318,6,310
3/16/20,Fujian,China,296,1,295
3/16/20,Guangxi,China,252,2,248
3/16/20,Shaanxi,China,245,2,233
3/16/20,Yunnan,China,176,2,172
3/16/20,Hainan,China,168,6,161
3/16/20,Guizhou,China,146,2,144
3/16/20,Tianjin,China,136,3,133
3/16/20,Shanxi,China,133,0,133
3/16/20,Gansu,China,133,2,91
3/16/20,Hong Kong,China,155,4,84
3/16/20,Liaoning,China,125,1,115
3/16/20,Jilin,China,93,1,92
3/16/20,,Czechia,298,0,3
3/16/20,Xinjiang,China,76,3,73
3/16/20,Inner Mongolia,China,75,1,73
3/16/20,Ningxia,China,75,0,75
3/16/20,,Taiwan*,67,1,20
3/16/20,,Vietnam,61,0,16
3/16/20,,Russia,90,0,8
3/16/20,Qinghai,China,18,0,18
3/16/20,Macau,China,11,0,10
3/16/20,,Moldova,23,0,0
3/16/20,,Bolivia,11,0,0
3/16/20,Faroe Islands,Denmark,18,0,0
3/16/20,St Martin,France,2,0,0
3/16/20,,Honduras,6,0,0
3/16/20,Channel Islands,United Kingdom,6,0,0
3/16/20,New Brunswick,Canada,6,0,0
3/16/20,Tibet,China,1,0,1
3/16/20,,Congo (Kinshasa),2,0,0
3/16/20,,Cote d'Ivoire,1,0,0
3/16/20,Saint Barthelemy,France,3,0,0
3/16/20,,Jamaica,10,0,2
3/16/20,,Turkey,18,0,0
3/16/20,Gibraltar,United Kingdom,1,0,1
3/16/20,,Cuba,4,0,0
3/16/20,,Guyana,4,1,0
3/16/20,Australian Capital Territory,Australia,2,0,0
3/16/20,United Kingdom,United Kingdom,1543,55,20
3/16/20,,Kazakhstan,10,0,0
3/16/20,French Polynesia,France,3,0,0
3/16/20,Manitoba,Canada,7,0,0
3/16/20,Saskatchewan,Canada,7,0,0
3/16/20,,Ethiopia,5,0,0
3/16/20,,Sudan,1,1,0
3/16/20,,Guinea,1,0,0
3/16/20,Grand Princess,Canada,2,0,0
3/16/20,,Kenya,3,0,0
3/16/20,,Antigua and Barbuda,1,0,0
3/16/20,Alabama,US,29,0,0
3/16/20,,Uruguay,8,0,0
3/16/20,,Ghana,6,0,0
3/16/20,Puerto Rico,US,5,0,0
3/16/20,,Namibia,2,0,0
3/16/20,,Seychelles,3,0,0
3/16/20,,Trinidad and Tobago,4,0,0
3/16/20,,Venezuela,17,0,0
3/16/20,,Eswatini,1,0,0
3/16/20,,Gabon,1,0,0
3/16/20,,Guatemala,2,1,0
3/16/20,,Mauritania,1,0,0
3/16/20,,Rwanda,5,0,0
3/16/20,,Saint Lucia,2,0,0
3/16/20,,Saint Vincent and the Grenadines,1,0,0
3/16/20,,Suriname,1,0,0
3/16/20,French Guiana,France,11,0,0
3/16/20,Guam,US,3,0,0
3/16/20,,Kosovo,2,0,0
3/16/20,Newfoundland and Labrador,Canada,1,0,0
3/16/20,Prince Edward Island,Canada,1,0,0
3/16/20,,Central African Republic,1,0,0
3/16/20,,Congo (Brazzaville),1,0,0
3/16/20,,Equatorial Guinea,1,0,0
3/16/20,Mayotte,France,1,0,0
3/16/20,,Uzbekistan,6,0,0
3/16/20,Netherlands,Netherlands,1413,24,2
3/16/20,Nova Scotia,Canada,5,0,0
3/16/20,Guadeloupe,France,6,0,0
3/16/20,,Benin,1,0,0
3/16/20,,Liberia,1,0,0
3/16/20,Curacao,Netherlands,1,0,0
3/16/20,,Somalia,1,0,0
3/16/20,,Tanzania,1,0,0
3/16/20,Virgin Islands,US,1,0,0
3/16/20,Cayman Islands,United Kingdom,1,1,0
3/16/20,Reunion,France,9,0,0
3/16/20,Aruba,Netherlands,2,0,0
3/16/20,,"Bahamas, The",1,0,0
3/16/20,Greenland,Denmark,1,0,0
3/17/20,,Thailand,177,1,41
3/17/20,,Japan,878,29,144
3/17/20,,Singapore,266,0,114
3/17/20,,Nepal,1,0,1
3/17/20,,Malaysia,673,2,49
3/17/20,British Columbia,Canada,103,4,4
3/17/20,New South Wales,Australia,210,4,4
3/17/20,Victoria,Australia,94,0,8
3/17/20,Queensland,Australia,78,0,8
3/17/20,,Cambodia,33,0,1
3/17/20,,Sri Lanka,44,0,1
3/17/20,,Germany,9257,24,67
3/17/20,,Finland,321,0,10
3/17/20,,United Arab Emirates,98,0,23
3/17/20,,Philippines,187,12,5
3/17/20,,India,142,3,14
3/17/20,,Italy,31506,2503,2941
3/17/20,,Sweden,1190,7,1
3/17/20,,Spain,11748,533,1028
3/17/20,South Australia,Australia,29,0,3
3/17/20,,Belgium,1243,10,1
3/17/20,,Egypt,196,4,32
3/17/20,,Lebanon,120,3,3
3/17/20,,Iraq,154,11,32
3/17/20,,Oman,24,0,9
3/17/20,,Afghanistan,22,0,1
3/17/20,,Bahrain,228,1,81
3/17/20,,Kuwait,130,0,9
3/17/20,,Algeria,60,4,12
3/17/20,,Croatia,65,0,4
3/17/20,,Switzerland,2700,27,4
3/17/20,,Austria,1332,3,1
3/17/20,,Israel,337,0,11
3/17/20,,Pakistan,236,0,2
3/17/20,,Brazil,321,1,2
3/17/20,,Georgia,34,0,1
3/17/20,,Greece,387,5,8
3/17/20,,North Macedonia,26,0,1
3/17/20,,Norway,1463,3,1
3/17/20,,Romania,184,0,16
3/17/20,,Estonia,225,0,1
3/17/20,,San Marino,109,7,4
3/17/20,,Belarus,36,0,3
3/17/20,,Iceland,220,1,0
3/17/20,,Lithuania,25,0,1
3/17/20,,Mexico,82,0,4
3/17/20,,New Zealand,12,0,0
3/17/20,,Nigeria,3,0,0
3/17/20,Western Australia,Australia,31,1,0
3/17/20,,Ireland,223,2,5
3/17/20,,Luxembourg,140,1,0
3/17/20,,Monaco,7,0,0
3/17/20,,Qatar,439,0,4
3/17/20,,Ecuador,58,2,0
3/17/20,,Azerbaijan,28,1,6
3/17/20,,Armenia,78,0,1
3/17/20,,Dominican Republic,21,1,0
3/17/20,,Indonesia,172,5,8
3/17/20,,Portugal,448,1,3
3/17/20,,Andorra,39,0,1
3/17/20,Tasmania,Australia,7,0,0
3/17/20,,Latvia,49,0,1
3/17/20,,Morocco,38,2,1
3/17/20,,Saudi Arabia,171,0,6
3/17/20,,Senegal,26,0,2
3/17/20,,Argentina,68,2,3
3/17/20,,Chile,201,0,0
3/17/20,,Jordan,34,0,1
3/17/20,,Ukraine,14,2,0
3/17/20,,Hungary,50,1,2
3/17/20,Northern Territory,Australia,1,0,0
3/17/20,,Liechtenstein,7,0,0
3/17/20,,Poland,238,5,13
3/17/20,,Tunisia,24,0,0
3/17/20,,Bosnia and Herzegovina,26,0,2
3/17/20,,Slovenia,275,1,0
3/17/20,,South Africa,62,0,0
3/17/20,,Bhutan,1,0,0
3/17/20,,Cameroon,10,0,0
3/17/20,,Colombia,65,0,1
3/17/20,,Costa Rica,41,0,0
3/17/20,,Peru,117,0,1
3/17/20,,Serbia,65,0,1
3/17/20,,Slovakia,72,0,0
3/17/20,,Togo,1,0,0
3/17/20,,Malta,38,0,2
3/17/20,,Martinique,16,1,0
3/17/20,,Bulgaria,67,2,0
3/17/20,,Maldives,13,0,0
3/17/20,,Bangladesh,10,0,3
3/17/20,,Paraguay,9,0,0
3/17/20,Ontario,Canada,185,1,5
3/17/20,Alberta,Canada,74,0,0
3/17/20,Quebec,Canada,74,0,0
3/17/20,,Albania,55,1,0
3/17/20,,Cyprus,46,0,0
3/17/20,,Brunei,56,0,0
3/17/20,Washington,US,1076,55,1
3/17/20,New York,US,1706,13,0
3/17/20,California,US,698,12,6
3/17/20,Massachusetts,US,218,0,1
3/17/20,Diamond Princess,US,47,0,0
3/17/20,Grand Princess,US,21,0,0
3/17/20,Georgia,US,146,1,0
3/17/20,Colorado,US,160,2,0
3/17/20,Florida,US,216,6,0
3/17/20,New Jersey,US,267,3,1
3/17/20,Oregon,US,66,1,0
3/17/20,Texas,US,110,1,0
3/17/20,Illinois,US,161,1,2
3/17/20,Pennsylvania,US,112,0,0
3/17/20,Iowa,US,23,0,0
3/17/20,Maryland,US,60,0,3
3/17/20,North Carolina,US,64,0,0
3/17/20,South Carolina,US,47,1,0
3/17/20,Tennessee,US,74,0,0
3/17/20,Virginia,US,67,2,0
3/17/20,Arizona,US,20,0,1
3/17/20,Indiana,US,30,2,0
3/17/20,Kentucky,US,26,1,1
3/17/20,District of Columbia,US,22,0,0
3/17/20,Nevada,US,56,1,0
3/17/20,New Hampshire,US,26,0,0
3/17/20,Minnesota,US,60,0,0
3/17/20,Nebraska,US,21,0,0
3/17/20,Ohio,US,67,0,0
3/17/20,Rhode Island,US,23,0,0
3/17/20,Wisconsin,US,72,0,1
3/17/20,Connecticut,US,68,0,0
3/17/20,Hawaii,US,10,0,0
3/17/20,Oklahoma,US,19,0,0
3/17/20,Utah,US,51,0,0
3/17/20,,Burkina Faso,15,0,0
3/17/20,,Holy See,1,0,0
3/17/20,,Mongolia,5,0,0
3/17/20,,Panama,69,1,0
3/17/20,Kansas,US,18,1,0
3/17/20,Louisiana,US,196,4,0
3/17/20,Missouri,US,11,0,0
3/17/20,Vermont,US,12,0,0
3/17/20,Alaska,US,3,0,0
3/17/20,Arkansas,US,22,0,0
3/17/20,Delaware,US,16,0,0
3/17/20,Idaho,US,8,0,0
3/17/20,Maine,US,32,0,0
3/17/20,Michigan,US,65,0,0
3/17/20,Mississippi,US,21,0,0
3/17/20,Montana,US,9,0,0
3/17/20,New Mexico,US,23,0,0
3/17/20,North Dakota,US,3,0,0
3/17/20,South Dakota,US,11,1,0
3/17/20,West Virginia,US,1,0,0
3/17/20,Wyoming,US,11,0,0
3/17/20,Hubei,China,67799,3111,56003
3/17/20,,Iran,16169,988,5389
3/17/20,,"Korea, South",8320,81,1407
3/17/20,France,France,7652,148,12
3/17/20,Guangdong,China,1364,8,1307
3/17/20,Henan,China,1273,22,1250
3/17/20,Zhejiang,China,1232,1,1216
3/17/20,Hunan,China,1018,4,1014
3/17/20,Anhui,China,990,6,984
3/17/20,Jiangxi,China,935,1,934
3/17/20,Shandong,China,761,7,746
3/17/20,Diamond Princess,Cruise Ship,696,7,325
3/17/20,Jiangsu,China,631,0,631
3/17/20,Chongqing,China,576,6,570
3/17/20,Sichuan,China,540,3,520
3/17/20,Heilongjiang,China,482,13,456
3/17/20,Denmark,Denmark,977,4,1
3/17/20,Beijing,China,456,8,369
3/17/20,Shanghai,China,358,3,325
3/17/20,Hebei,China,318,6,310
3/17/20,Fujian,China,296,1,295
3/17/20,Guangxi,China,253,2,248
3/17/20,Shaanxi,China,246,3,236
3/17/20,Yunnan,China,176,2,172
3/17/20,Hainan,China,168,6,161
3/17/20,Guizhou,China,147,2,144
3/17/20,Tianjin,China,136,3,133
3/17/20,Shanxi,China,133,0,133
3/17/20,Gansu,China,133,2,91
3/17/20,Hong Kong,China,162,4,88
3/17/20,Liaoning,China,125,1,120
3/17/20,Jilin,China,93,1,92
3/17/20,,Czechia,396,0,3
3/17/20,Xinjiang,China,76,3,73
3/17/20,Inner Mongolia,China,75,1,73
3/17/20,Ningxia,China,75,0,75
3/17/20,,Taiwan*,77,1,22
3/17/20,,Vietnam,66,0,16
3/17/20,,Russia,114,0,8
3/17/20,Qinghai,China,18,0,18
3/17/20,Macau,China,12,0,10
3/17/20,,Moldova,30,0,1
3/17/20,,Bolivia,11,0,0
3/17/20,Faroe Islands,Denmark,47,0,0
3/17/20,St Martin,France,2,0,0
3/17/20,,Honduras,8,0,0
3/17/20,Channel Islands,United Kingdom,6,0,0
3/17/20,New Brunswick,Canada,8,0,0
3/17/20,Tibet,China,1,0,1
3/17/20,,Congo (Kinshasa),3,0,0
3/17/20,,Cote d'Ivoire,5,0,1
3/17/20,Saint Barthelemy,France,3,0,0
3/17/20,,Jamaica,12,0,2
3/17/20,,Turkey,47,1,0
3/17/20,Gibraltar,United Kingdom,3,0,1
3/17/20,,Cuba,5,0,0
3/17/20,,Guyana,7,1,0
3/17/20,Australian Capital Territory,Australia,2,0,0
3/17/20,United Kingdom,United Kingdom,1950,55,52
3/17/20,,Kazakhstan,33,0,0
3/17/20,French Polynesia,France,3,0,0
3/17/20,Manitoba,Canada,8,0,0
3/17/20,Saskatchewan,Canada,7,0,0
3/17/20,,Ethiopia,5,0,0
3/17/20,,Sudan,1,1,0
3/17/20,,Guinea,1,0,0
3/17/20,Grand Princess,Canada,8,0,0
3/17/20,,Kenya,3,0,0
3/17/20,,Antigua and Barbuda,1,0,0
3/17/20,Alabama,US,39,0,0
3/17/20,,Uruguay,29,0,0
3/17/20,,Ghana,7,0,0
3/17/20,Puerto Rico,US,5,0,0
3/17/20,,Namibia,2,0,0
3/17/20,,Seychelles,4,0,0
3/17/20,,Trinidad and Tobago,5,0,0
3/17/20,,Venezuela,33,0,0
3/17/20,,Eswatini,1,0,0
3/17/20,,Gabon,1,0,0
3/17/20,,Guatemala,6,1,0
3/17/20,,Mauritania,1,0,0
3/17/20,,Rwanda,7,0,0
3/17/20,,Saint Lucia,2,0,0
3/17/20,,Saint Vincent and the Grenadines,1,0,0
3/17/20,,Suriname,1,0,0
3/17/20,French Guiana,France,11,0,0
3/17/20,Guam,US,3,0,0
3/17/20,,Kosovo,2,0,0
3/17/20,Newfoundland and Labrador,Canada,3,0,0
3/17/20,Prince Edward Island,Canada,1,0,0
3/17/20,,Central African Republic,1,0,0
3/17/20,,Congo (Brazzaville),1,0,0
3/17/20,,Equatorial Guinea,1,0,0
3/17/20,Mayotte,France,1,0,0
3/17/20,,Uzbekistan,10,0,0
3/17/20,Netherlands,Netherlands,1705,43,2
3/17/20,Nova Scotia,Canada,7,0,0
3/17/20,Guadeloupe,France,18,0,0
3/17/20,,Benin,1,0,0
3/17/20,,Liberia,1,0,0
3/17/20,Curacao,Netherlands,3,0,0
3/17/20,,Somalia,1,0,0
3/17/20,,Tanzania,1,0,0
3/17/20,Virgin Islands,US,2,0,0
3/17/20,Cayman Islands,United Kingdom,1,1,0
3/17/20,Reunion,France,9,0,0
3/17/20,,Barbados,2,0,0
3/17/20,,Montenegro,2,0,0
3/17/20,Aruba,Netherlands,3,0,0
3/17/20,,"Gambia, The",1,0,0
3/17/20,,"Bahamas, The",1,0,0
3/17/20,Greenland,Denmark,1,0,0
3/18/20,,Thailand,212,1,42
3/18/20,,Japan,889,29,144
3/18/20,,Singapore,313,0,114
3/18/20,,Nepal,1,0,1
3/18/20,,Malaysia,790,2,60
3/18/20,British Columbia,Canada,186,7,4
3/18/20,New South Wales,Australia,267,5,4
3/18/20,Victoria,Australia,121,0,8
3/18/20,Queensland,Australia,94,0,8
3/18/20,,Cambodia,35,0,1
3/18/20,,Sri Lanka,51,0,1
3/18/20,,Germany,12327,28,105
3/18/20,,Finland,336,0,10
3/18/20,,United Arab Emirates,113,0,26
3/18/20,,Philippines,202,19,5
3/18/20,,India,156,3,14
3/18/20,,Italy,35713,2978,4025
3/18/20,,Sweden,1279,10,1
3/18/20,,Spain,13910,623,1081
3/18/20,South Australia,Australia,37,0,3
3/18/20,,Belgium,1486,14,31
3/18/20,,Egypt,196,6,32
3/18/20,,Lebanon,133,3,3
3/18/20,,Iraq,164,12,43
3/18/20,,Oman,39,0,12
3/18/20,,Afghanistan,22,0,1
3/18/20,,Bahrain,256,1,88
3/18/20,,Kuwait,142,0,15
3/18/20,,Algeria,74,7,12
3/18/20,,Croatia,81,0,4
3/18/20,,Switzerland,3028,28,15
3/18/20,,Austria,1646,4,9
3/18/20,,Israel,433,0,11
3/18/20,,Pakistan,299,0,2
3/18/20,,Brazil,372,3,2
3/18/20,,Georgia,38,0,1
3/18/20,,Greece,418,5,8
3/18/20,,North Macedonia,35,0,1
3/18/20,,Norway,1550,6,1
3/18/20,,Romania,260,0,19
3/18/20,,Estonia,258,0,1
3/18/20,,San Marino,119,11,4
3/18/20,,Belarus,51,0,5
3/18/20,,Iceland,250,1,5
3/18/20,,Lithuania,27,0,1
3/18/20,,Mexico,93,0,4
3/18/20,,New Zealand,20,0,0
3/18/20,,Nigeria,8,0,1
3/18/20,Western Australia,Australia,35,1,0
3/18/20,,Ireland,292,2,5
3/18/20,,Luxembourg,203,2,0
3/18/20,,Monaco,7,0,0
3/18/20,,Qatar,452,0,4
3/18/20,,Ecuador,111,2,0
3/18/20,,Azerbaijan,28,1,6
3/18/20,,Armenia,84,0,1
3/18/20,,Dominican Republic,21,1,0
3/18/20,,Indonesia,227,19,11
3/18/20,,Portugal,448,2,3
3/18/20,,Andorra,39,0,1
3/18/20,Tasmania,Australia,10,0,0
3/18/20,,Latvia,71,0,1
3/18/20,,Morocco,49,2,1
3/18/20,,Saudi Arabia,171,0,6
3/18/20,,Senegal,31,0,2
3/18/20,,Argentina,79,2,3
3/18/20,,Chile,238,0,0
3/18/20,,Jordan,52,0,1
3/18/20,,Ukraine,14,2,0
3/18/20,,Hungary,58,1,2
3/18/20,Northern Territory,Australia,1,0,0
3/18/20,,Liechtenstein,28,0,0
3/18/20,,Poland,251,5,13
3/18/20,,Tunisia,29,0,0
3/18/20,,Bosnia and Herzegovina,38,0,2
3/18/20,,Slovenia,275,1,0
3/18/20,,South Africa,116,0,0
3/18/20,,Bhutan,1,0,0
3/18/20,,Cameroon,10,0,0
3/18/20,,Colombia,93,0,1
3/18/20,,Costa Rica,50,0,0
3/18/20,,Peru,145,0,1
3/18/20,,Serbia,83,0,1
3/18/20,,Slovakia,105,1,0
3/18/20,,Togo,1,0,0
3/18/20,,Malta,38,0,2
3/18/20,,Martinique,19,1,0
3/18/20,,Bulgaria,92,2,0
3/18/20,,Maldives,13,0,0
3/18/20,,Bangladesh,14,1,3
3/18/20,,Paraguay,11,0,0
3/18/20,Ontario,Canada,221,1,5
3/18/20,Alberta,Canada,97,0,0
3/18/20,Quebec,Canada,94,0,0
3/18/20,,Albania,59,2,0
3/18/20,,Cyprus,49,0,0
3/18/20,,Brunei,68,0,0
3/18/20,Washington,US,1014,55,0
3/18/20,New York,US,2495,16,0
3/18/20,California,US,751,13,0
3/18/20,Massachusetts,US,218,0,0
3/18/20,Diamond Princess,US,47,0,0
3/18/20,Grand Princess,US,21,0,0
3/18/20,Georgia,US,199,3,0
3/18/20,Colorado,US,184,2,0
3/18/20,Florida,US,314,7,0
3/18/20,New Jersey,US,267,3,0
3/18/20,Oregon,US,68,2,0
3/18/20,Texas,US,173,3,0
3/18/20,Illinois,US,162,1,0
3/18/20,Pennsylvania,US,152,0,0
3/18/20,Iowa,US,29,0,0
3/18/20,Maryland,US,85,0,0
3/18/20,North Carolina,US,70,0,0
3/18/20,South Carolina,US,47,1,0
3/18/20,Tennessee,US,79,0,0
3/18/20,Virginia,US,77,2,0
3/18/20,Arizona,US,27,0,0
3/18/20,Indiana,US,39,2,0
3/18/20,Kentucky,US,27,1,0
3/18/20,District of Columbia,US,31,0,0
3/18/20,Nevada,US,55,1,0
3/18/20,New Hampshire,US,26,0,0
3/18/20,Minnesota,US,77,0,0
3/18/20,Nebraska,US,24,0,0
3/18/20,Ohio,US,86,0,0
3/18/20,Rhode Island,US,33,0,0
3/18/20,Wisconsin,US,92,0,0
3/18/20,Connecticut,US,68,0,0
3/18/20,Hawaii,US,14,0,0
3/18/20,Oklahoma,US,19,0,0
3/18/20,Utah,US,51,0,0
3/18/20,,Burkina Faso,20,1,0
3/18/20,,Holy See,1,0,0
3/18/20,,Mongolia,6,0,0
3/18/20,,Panama,86,1,0
3/18/20,Kansas,US,18,1,0
3/18/20,Louisiana,US,257,4,0
3/18/20,Missouri,US,18,0,0
3/18/20,Vermont,US,18,0,0
3/18/20,Alaska,US,6,0,0
3/18/20,Arkansas,US,33,0,0
3/18/20,Delaware,US,19,0,0
3/18/20,Idaho,US,9,0,0
3/18/20,Maine,US,42,0,0
3/18/20,Michigan,US,83,0,0
3/18/20,Mississippi,US,34,0,0
3/18/20,Montana,US,11,0,0
3/18/20,New Mexico,US,23,0,0
3/18/20,North Dakota,US,6,0,0
3/18/20,South Dakota,US,11,1,0
3/18/20,West Virginia,US,1,0,0
3/18/20,Wyoming,US,15,0,0
3/18/20,Hubei,China,67800,3122,56927
3/18/20,,Iran,17361,1135,5389
3/18/20,,"Korea, South",8413,84,1540
3/18/20,France,France,9043,148,12
3/18/20,Guangdong,China,1370,8,1313
3/18/20,Henan,China,1273,22,1250
3/18/20,Zhejiang,China,1232,1,1216
3/18/20,Hunan,China,1018,4,1014
3/18/20,Anhui,China,990,6,984
3/18/20,Jiangxi,China,935,1,934
3/18/20,Shandong,China,761,7,746
3/18/20,Diamond Princess,Cruise Ship,712,7,325
3/18/20,Jiangsu,China,631,0,631
3/18/20,Chongqing,China,576,6,570
3/18/20,Sichuan,China,540,3,525
3/18/20,Heilongjiang,China,482,13,459
3/18/20,Denmark,Denmark,1057,4,1
3/18/20,Beijing,China,469,8,378
3/18/20,Shanghai,China,361,3,326
3/18/20,Hebei,China,318,6,310
3/18/20,Fujian,China,296,1,295
3/18/20,Guangxi,China,253,2,250
3/18/20,Shaanxi,China,246,3,237
3/18/20,Yunnan,China,176,2,172
3/18/20,Hainan,China,168,6,161
3/18/20,Guizhou,China,146,2,144
3/18/20,Tianjin,China,136,3,133
3/18/20,Shanxi,China,133,0,133
3/18/20,Gansu,China,133,2,91
3/18/20,Hong Kong,China,181,4,92
3/18/20,Liaoning,China,125,1,122
3/18/20,Jilin,China,93,1,92
3/18/20,,Czechia,464,0,3
3/18/20,Xinjiang,China,76,3,73
3/18/20,Inner Mongolia,China,75,1,73
3/18/20,Ningxia,China,75,0,75
3/18/20,,Taiwan*,100,1,22
3/18/20,,Vietnam,75,0,16
3/18/20,,Russia,147,0,8
3/18/20,Qinghai,China,18,0,18
3/18/20,Macau,China,15,0,10
3/18/20,,Moldova,30,1,1
3/18/20,,Bolivia,12,0,0
3/18/20,Faroe Islands,Denmark,58,0,0
3/18/20,St Martin,France,3,0,0
3/18/20,,Honduras,9,0,0
3/18/20,Channel Islands,United Kingdom,6,0,0
3/18/20,New Brunswick,Canada,11,0,0
3/18/20,Tibet,China,1,0,1
3/18/20,,Congo (Kinshasa),4,0,0
3/18/20,,Cote d'Ivoire,6,0,1
3/18/20,Saint Barthelemy,France,3,0,0
3/18/20,,Jamaica,13,0,2
3/18/20,,Turkey,98,1,0
3/18/20,Gibraltar,United Kingdom,8,0,2
3/18/20,,Cuba,7,1,0
3/18/20,,Guyana,7,1,0
3/18/20,Australian Capital Territory,Australia,3,0,0
3/18/20,United Kingdom,United Kingdom,2626,71,65
3/18/20,,Kazakhstan,35,0,0
3/18/20,French Polynesia,France,3,0,0
3/18/20,Manitoba,Canada,15,0,0
3/18/20,Saskatchewan,Canada,8,0,0
3/18/20,,Ethiopia,6,0,0
3/18/20,,Sudan,2,1,0
3/18/20,,Guinea,1,0,0
3/18/20,Grand Princess,Canada,9,0,0
3/18/20,,Kenya,3,0,0
3/18/20,,Antigua and Barbuda,1,0,0
3/18/20,Alabama,US,46,0,0
3/18/20,,Uruguay,50,0,0
3/18/20,,Ghana,7,0,0
3/18/20,Puerto Rico,US,5,0,0
3/18/20,,Namibia,2,0,0
3/18/20,,Seychelles,4,0,0
3/18/20,,Trinidad and Tobago,7,0,0
3/18/20,,Venezuela,36,0,0
3/18/20,,Eswatini,1,0,0
3/18/20,,Gabon,1,0,0
3/18/20,,Guatemala,6,1,0
3/18/20,,Mauritania,1,0,0
3/18/20,,Rwanda,8,0,0
3/18/20,,Saint Lucia,2,0,0
3/18/20,,Saint Vincent and the Grenadines,1,0,0
3/18/20,,Suriname,1,0,0
3/18/20,French Guiana,France,11,0,0
3/18/20,Guam,US,5,0,0
3/18/20,,Kosovo,2,0,0
3/18/20,Newfoundland and Labrador,Canada,3,0,0
3/18/20,Prince Edward Island,Canada,1,0,0
3/18/20,,Central African Republic,1,0,0
3/18/20,,Congo (Brazzaville),1,0,0
3/18/20,,Equatorial Guinea,4,0,0
3/18/20,Mayotte,France,3,0,0
3/18/20,,Uzbekistan,15,0,0
3/18/20,Netherlands,Netherlands,2051,58,2
3/18/20,Nova Scotia,Canada,12,0,0
3/18/20,Guadeloupe,France,27,0,0
3/18/20,,Benin,2,0,0
3/18/20,,Liberia,2,0,0
3/18/20,Curacao,Netherlands,3,0,0
3/18/20,,Somalia,1,0,0
3/18/20,,Tanzania,3,0,0
3/18/20,Virgin Islands,US,2,0,0
3/18/20,Cayman Islands,United Kingdom,1,1,0
3/18/20,Reunion,France,12,0,0
3/18/20,,Barbados,2,0,0
3/18/20,,Montenegro,1,0,0
3/18/20,,Kyrgyzstan,3,0,0
3/18/20,,Mauritius,3,0,0
3/18/20,Aruba,Netherlands,4,0,0
3/18/20,,Zambia,2,0,0
3/18/20,,Djibouti,1,0,0
3/18/20,,"Gambia, The",1,0,0
3/18/20,Montserrat,United Kingdom,1,0,0
3/18/20,,"Bahamas, The",1,0,0
3/18/20,Greenland,Denmark,1,0,0
3/19/20,,Thailand,272,1,42
3/19/20,,Japan,924,29,150
3/19/20,,Singapore,345,0,114
3/19/20,,Nepal,1,0,1
3/19/20,,Malaysia,900,2,75
3/19/20,British Columbia,Canada,231,7,4
3/19/20,New South Wales,Australia,307,5,4
3/19/20,Victoria,Australia,121,0,8
3/19/20,Queensland,Australia,144,0,8
3/19/20,,Cambodia,37,0,1
3/19/20,,Sri Lanka,60,0,3
3/19/20,,Germany,15320,44,113
3/19/20,,Finland,400,0,10
3/19/20,,United Arab Emirates,140,0,31
3/19/20,,Philippines,217,17,8
3/19/20,,India,194,4,15
3/19/20,,Italy,41035,3405,4440
3/19/20,,Sweden,1439,11,16
3/19/20,,Spain,17963,830,1107
3/19/20,South Australia,Australia,42,0,3
3/19/20,,Belgium,1795,21,31
3/19/20,,Egypt,256,6,32
3/19/20,,Lebanon,157,4,4
3/19/20,,Iraq,192,13,43
3/19/20,,Oman,48,0,12
3/19/20,,Afghanistan,22,0,1
3/19/20,,Bahrain,278,1,100
3/19/20,,Kuwait,148,0,18
3/19/20,,Algeria,87,9,32
3/19/20,,Croatia,105,1,5
3/19/20,,Switzerland,4075,41,15
3/19/20,,Austria,2013,6,9
3/19/20,,Israel,677,0,11
3/19/20,,Pakistan,454,2,13
3/19/20,,Brazil,621,6,2
3/19/20,,Georgia,40,0,1
3/19/20,,Greece,418,6,8
3/19/20,,North Macedonia,48,0,1
3/19/20,,Norway,1746,7,1
3/19/20,,Romania,277,0,25
3/19/20,,Estonia,267,0,1
3/19/20,,San Marino,119,11,4
3/19/20,,Belarus,51,0,5
3/19/20,,Iceland,330,1,5
3/19/20,,Lithuania,36,0,1
3/19/20,,Mexico,118,1,4
3/19/20,,New Zealand,28,0,0
3/19/20,,Nigeria,8,0,1
3/19/20,Western Australia,Australia,52,1,0
3/19/20,,Ireland,557,3,5
3/19/20,,Luxembourg,335,4,0
3/19/20,,Monaco,7,0,0
3/19/20,,Qatar,460,0,4
3/19/20,,Ecuador,199,3,0
3/19/20,,Azerbaijan,44,1,6
3/19/20,,Armenia,115,0,1
3/19/20,,Dominican Republic,34,2,0
3/19/20,,Indonesia,311,25,11
3/19/20,,Portugal,785,3,3
3/19/20,,Andorra,53,0,1
