Date,Country/Region,Confirmed,Deaths,Recovered,Active Cases,Previous Confirmed,Previous Deaths,Previous Recovered,Previous Active,Prev2 Confirmed,Population,Daily Confirmed,Daily Deaths,Daily Recovered,Daily Active,Previous Daily Confirmed
2020-04-01,Lithuania,581,8,0,573,537,8,0,529,491,2793471,44,0,0,44,46
2020-04-01,Luxembourg,2319,29,0,2290,2178,23,0,2155,1988,613894,141,6,0,135,190
2020-04-01,MS Zaandam,9,2,0,7,2,0,0,2,2,,7,2,0,5,0
2020-04-01,Madagascar,57,0,0,57,57,0,0,57,43,25680342,0,0,0,0,14
2020-04-01,Malaysia,2908,45,0,2863,2766,43,0,2723,2626,32726760,142,2,0,140,140
2020-04-01,Maldives,19,0,0,19,18,0,0,18,17,374775,1,0,0,1,1
2020-04-01,Mali,31,3,0,28,28,2,0,26,25,,3,1,0,2,3
2020-04-01,Malta,188,0,0,188,169,0,0,169,156,493559,19,0,0,19,13
2020-04-01,Mauritania,6,1,0,5,6,1,0,5,5,4077347,0,0,0,0,1
2020-04-01,Mauritius,161,6,0,155,143,5,0,138,128,1265985,18,1,0,17,15
2020-04-01,Mexico,1215,29,0,1186,1094,28,0,1066,993,126577691,121,1,0,120,101
2020-04-01,Moldova,423,5,0,418,353,4,0,349,298,2681735,70,1,0,69,55
2020-04-01,Monaco,55,1,0,54,52,1,0,51,49,38300,3,0,0,3,3
2020-04-01,Mongolia,14,0,0,14,12,0,0,12,12,3308788,2,0,0,2,0
2020-04-01,Montenegro,123,2,0,121,109,2,0,107,91,622359,14,0,0,14,18
2020-04-01,Morocco,654,39,0,615,617,36,0,581,556,35846095,37,3,0,34,61
2020-04-01,Mozambique,10,0,0,10,8,0,0,8,8,,2,0,0,2,0
2020-04-01,Namibia,14,0,0,14,11,0,0,11,11,2458936,3,0,0,3,0
2020-04-01,Nepal,5,0,0,5,5,0,0,5,5,29609623,0,0,0,0,0
2020-04-01,Netherlands,13696,1175,0,12521,12667,1040,0,11627,11817,17447181,1029,135,0,894,850
2020-04-01,New Zealand,708,1,0,707,647,1,0,646,589,4972216,61,0,0,61,58
2020-04-01,Nicaragua,5,1,0,4,5,1,0,4,4,6460411,0,0,0,0,1
2020-04-01,Niger,74,5,0,69,27,3,0,24,27,22314743,47,2,0,45,0
2020-04-01,Nigeria,174,2,0,172,135,2,0,133,131,206139587,39,0,0,39,4
2020-04-01,North Macedonia,354,11,0,343,329,9,0,320,285,2077132,25,2,0,23,44
2020-04-01,Norway,4863,44,0,4819,4641,39,0,4602,4445,5367580,222,5,0,217,196
2020-04-01,Oman,210,1,0,209,192,1,0,191,179,4664790,18,0,0,18,13
2020-04-01,Pakistan,2118,27,0,2091,1938,26,0,1912,1717,219027520,180,1,0,179,221
2020-04-01,Panama,1181,30,0,1151,1181,30,0,1151,989,4218808,0,0,0,0,192
2020-04-01,Papua New Guinea,1,0,0,1,1,0,0,1,1,8935000,0,0,0,0,0
2020-04-01,Paraguay,69,3,0,66,65,3,0,62,64,7152703,4,0,0,4,1
2020-04-01,Peru,1323,38,0,1285,1065,30,0,1035,950,32131400,258,8,0,250,115
2020-04-01,Philippines,2311,96,0,2215,2084,88,0,1996,1546,108438081,227,8,0,219,538
2020-04-01,Poland,2554,43,0,2511,2311,33,0,2278,2055,38386000,243,10,0,233,256
2020-04-01,Portugal,8251,187,0,8064,7443,160,0,7283,6408,10276617,808,27,0,781,1035
2020-04-01,Qatar,835,2,0,833,781,2,0,779,693,2747282,54,0,0,54,88
2020-04-01,Romania,2460,92,0,2368,2245,82,0,2163,2109,19405156,215,10,0,205,136
2020-04-01,Russia,2777,24,0,2753,2337,17,0,2320,1836,146745098,440,7,0,433,501
2020-04-01,Rwanda,82,0,0,82,75,0,0,75,70,12374397,7,0,0,7,5
2020-04-01,Saint Kitts and Nevis,8,0,0,8,8,0,0,8,7,,0,0,0,0,1
2020-04-01,Saint Lucia,13,0,0,13,13,0,0,13,9,178696,0,0,0,0,4
2020-04-01,Saint Vincent and the Grenadines,1,0,0,1,1,0,0,1,1,110608,0,0,0,0,0
2020-04-01,San Marino,236,26,0,210,236,26,0,210,230,33574,0,0,0,0,6
2020-04-01,Saudi Arabia,1720,16,0,1704,1563,10,0,1553,1453,34218169,157,6,0,151,110
2020-04-01,Senegal,190,1,0,189,175,0,0,175,162,16209125,15,1,0,14,13
2020-04-01,Serbia,1060,28,0,1032,900,16,0,884,785,6963764,160,12,0,148,115
2020-04-01,Seychelles,10,0,0,10,10,0,0,10,8,97625,0,0,0,0,2
2020-04-01,Sierra Leone,2,0,0,2,1,0,0,1,,,1,0,0,1,
2020-04-01,Singapore,1000,3,0,997,926,3,0,923,879,5703600,74,0,0,74,47
2020-04-01,Slovakia,400,1,0,399,363,0,0,363,336,5456362,37,1,0,36,27
2020-04-01,Slovenia,841,15,0,826,802,15,0,787,756,2094060,39,0,0,39,46
2020-04-01,Somalia,5,0,0,5,5,0,0,5,3,15893219,0,0,0,0,2
2020-04-01,South Africa,1380,5,0,1375,1353,5,0,1348,1326,58775022,27,0,0,27,27
2020-04-01,Spain,104118,9387,0,94731,95923,8464,0,87459,87956,47100396,8195,923,0,7272,7967
2020-04-01,Sri Lanka,146,3,0,143,143,2,0,141,122,21803000,3,1,0,2,21
2020-04-01,Sudan,7,2,0,5,7,2,0,5,6,42364155,0,0,0,0,1
2020-04-01,Suriname,10,0,0,10,9,0,0,9,8,581372,1,0,0,1,1
2020-04-01,Sweden,4947,239,0,4708,4435,180,0,4255,4028,10333456,512,59,0,453,407
2020-04-01,Switzerland,17768,488,0,17280,16605,433,0,16172,15922,8586550,1163,55,0,1108,683
2020-04-01,Syria,10,2,0,8,10,2,0,8,10,,0,0,0,0,0
2020-04-01,Taiwan*,329,5,0,324,322,5,0,317,306,23604265,7,0,0,7,16
2020-04-01,Tanzania,20,1,0,19,19,1,0,18,19,55890747,1,0,0,1,0
2020-04-01,Thailand,1771,12,0,1759,1651,10,0,1641,1524,66484342,120,2,0,118,127
2020-04-01,Timor-Leste,1,0,0,1,1,0,0,1,1,,0,0,0,0,0
2020-04-01,Togo,36,2,0,34,34,1,0,33,30,7538000,2,1,0,1,4
2020-04-01,Trinidad and Tobago,90,5,0,85,87,3,0,84,82,1363985,3,2,0,1,5
2020-04-01,Tunisia,423,12,0,411,394,10,0,384,312,11722038,29,2,0,27,82
2020-04-01,Turkey,15679,277,0,15402,13531,214,0,13317,10827,83154997,2148,63,0,2085,2704
2020-04-01,US,213372,4757,0,208615,188172,3873,0,184299,161831,329493716,25200,884,0,24316,26341
2020-04-01,Uganda,44,0,0,44,44,0,0,44,33,40299300,0,0,0,0,11
2020-04-01,Ukraine,794,20,0,774,645,17,0,628,548,41902416,149,3,0,146,97
2020-04-01,United Arab Emirates,814,8,0,806,664,6,0,658,611,9890400,150,2,0,148,53
2020-04-01,United Kingdom,29865,2357,0,27508,25481,1793,0,23688,22453,66435600,4384,564,0,3820,3028
2020-04-01,Uruguay,338,2,0,336,338,1,0,337,310,3518552,0,1,0,-1,28
2020-04-01,Uzbekistan,181,2,0,179,172,2,0,170,149,34083289,9,0,0,9,23
2020-04-01,Venezuela,143,3,0,140,135,3,0,132,135,32219521,8,0,0,8,0
2020-04-01,Vietnam,218,0,0,218,212,0,0,212,203,96208984,6,0,0,6,9
2020-04-01,West Bank and Gaza,134,1,0,133,119,1,0,118,116,,15,0,0,15,3
2020-04-01,Zambia,36,0,0,36,35,0,0,35,35,17381168,1,0,0,1,0
2020-04-01,Zimbabwe,8,1,0,7,8,1,0,7,7,15159624,0,0,0,0,1
2020-04-02,Afghanistan,273,6,0,267,237,4,0,233,174,32225560,36,2,0,34,63
2020-04-02,Albania,277,16,0,261,259,15,0,244,243,2862427,18,1,0,17,16
2020-04-02,Algeria,986,86,0,900,847,58,0,789,716,43000000,139,28,0,111,131
2020-04-02,Andorra,428,15,0,413,390,14,0,376,376,77543,38,1,0,37,14
2020-04-02,Angola,8,2,0,6,8,2,0,6,7,31127674,0,0,0,0,1
2020-04-02,Antigua and Barbuda,9,0,0,9,7,0,0,7,7,96453,2,0,0,2,0
2020-04-02,Argentina,1133,36,0,1097,1054,28,0,1026,1054,44938712,79,8,0,71,0
2020-04-02,Armenia,663,7,0,656,571,4,0,567,532,2957500,92,3,0,89,39
2020-04-02,Australia,5116,24,0,5092,4862,20,0,4842,4559,25654023,254,4,0,250,303
2020-04-02,Austria,11129,158,0,10971,10711,146,0,10565,10180,8902600,418,12,0,406,531
2020-04-02,Azerbaijan,400,5,0,395,359,5,0,354,298,10067108,41,0,0,41,61
2020-04-02,Bahamas,24,1,0,23,21,1,0,20,14,,3,0,0,3,7
2020-04-02,Bahrain,643,4,0,639,569,4,0,565,567,1543300,74,0,0,74,2
2020-04-02,Bangladesh,56,6,0,50,54,6,0,48,51,168310034,2,0,0,2,3
2020-04-02,Barbados,46,0,0,46,34,0,0,34,34,287025,12,0,0,12,0
2020-04-02,Belarus,304,4,0,300,163,2,0,161,152,9413446,141,2,0,139,11
2020-04-02,Belgium,15348,1011,0,14337,13964,828,0,13136,12775,11524454,1384,183,0,1201,1189
2020-04-02,Belize,3,0,0,3,3,0,0,3,3,,0,0,0,0,0
2020-04-02,Benin,13,0,0,13,13,0,0,13,9,11733059,0,0,0,0,4
2020-04-02,Bhutan,5,0,0,5,4,0,0,4,4,741672,1,0,0,1,0
2020-04-02,Bolivia,123,8,0,115,115,7,0,108,107,11469896,8,1,0,7,8
2020-04-02,Bosnia and Herzegovina,533,16,0,517,459,13,0,446,420,3301000,74,3,0,71,39
2020-04-02,Botswana,4,1,0,3,4,1,0,3,4,,0,0,0,0,0
2020-04-02,Brazil,8044,324,0,7720,6836,240,0,6596,5717,211288170,1208,84,0,1124,1119
2020-04-02,Brunei,133,1,0,132,131,1,0,130,129,442400,2,0,0,2,2
2020-04-02,Bulgaria,457,10,0,447,422,10,0,412,399,7000039,35,0,0,35,23
2020-04-02,Burkina Faso,288,16,0,272,282,16,0,266,261,20870060,6,0,0,6,21
2020-04-02,Burma,20,1,0,19,15,1,0,14,15,,5,0,0,5,0
2020-04-02,Burundi,3,0,0,3,2,0,0,2,2,,1,0,0,1,0
2020-04-02,Cabo Verde,6,1,0,5,6,1,0,5,6,,0,0,0,0,0
2020-04-02,Cambodia,110,0,0,110,109,0,0,109,109,15288489,1,0,0,1,0
2020-04-02,Cameroon,306,7,0,299,233,6,0,227,193,26545864,73,1,0,72,40
2020-04-02,Canada,11284,139,0,11145,9560,109,0,9451,8527,37966227,1724,30,0,1694,1033
2020-04-02,Central African Republic,3,0,0,3,3,0,0,3,3,5496011,0,0,0,0,0
2020-04-02,Chad,8,0,0,8,7,0,0,7,7,15692969,1,0,0,1,0
2020-04-02,Chile,3404,18,0,3386,3031,16,0,3015,2738,19107216,373,2,0,371,293
2020-04-02,China,82432,3322,0,79110,82361,3316,0,79045,82279,1401870440,71,6,0,65,82
2020-04-02,Colombia,1161,19,0,1142,1065,17,0,1048,906,49395678,96,2,0,94,159
2020-04-02,Congo (Brazzaville),22,2,0,20,19,0,0,19,19,5518092,3,2,0,1,0
2020-04-02,Congo (Kinshasa),134,13,0,121,109,9,0,100,98,89561404,25,4,0,21,11
2020-04-02,Costa Rica,396,2,0,394,375,2,0,373,347,5058007,21,0,0,21,28
2020-04-02,Cote d'Ivoire,194,1,0,193,190,1,0,189,179,25823071,4,0,0,4,11
2020-04-02,Croatia,1011,7,0,1004,963,6,0,957,867,4076246,48,1,0,47,96
2020-04-02,Cuba,233,6,0,227,212,6,0,206,186,11209628,21,0,0,21,26
2020-04-02,Cyprus,356,10,0,346,320,9,0,311,262,875900,36,1,0,35,58
2020-04-02,Czechia,3858,44,0,3814,3508,39,0,3469,3308,10693939,350,5,0,345,200
2020-04-02,Denmark,3573,123,0,3450,3290,104,0,3186,3039,5822763,283,19,0,264,251
2020-04-02,Diamond Princess,712,11,0,701,712,11,0,701,712,,0,0,0,0,0
2020-04-02,Djibouti,40,0,0,40,33,0,0,33,30,1078373,7,0,0,7,3
2020-04-02,Dominica,12,0,0,12,12,0,0,12,12,,0,0,0,0,0
2020-04-02,Dominican Republic,1380,60,0,1320,1284,57,0,1227,1109,10358320,96,3,0,93,175
2020-04-02,Ecuador,3163,120,0,3043,2748,93,0,2655,2240,17449288,415,27,0,388,508
2020-04-02,Egypt,865,58,0,807,779,52,0,727,710,100153850,86,6,0,80,69
2020-04-02,El Salvador,41,2,0,39,32,1,0,31,32,6486201,9,1,0,8,0
2020-04-02,Equatorial Guinea,15,0,0,15,15,0,0,15,12,1358276,0,0,0,0,3
2020-04-02,Eritrea,22,0,0,22,15,0,0,15,15,3497117,7,0,0,7,0
2020-04-02,Estonia,858,11,0,847,779,5,0,774,745,1328360,79,6,0,73,34
2020-04-02,Eswatini,9,0,0,9,9,0,0,9,9,1093238,0,0,0,0,0
2020-04-02,Ethiopia,29,0,0,29,29,0,0,29,26,98665000,0,0,0,0,3
2020-04-02,Fiji,7,0,0,7,5,0,0,5,5,884887,2,0,0,2,0
2020-04-02,Finland,1518,19,0,1499,1446,17,0,1429,1418,5527573,72,2,0,70,28
2020-04-02,France,59929,5398,0,54531,57749,4043,0,53706,52827,67069000,2180,1355,0,825,4922
2020-04-02,Gabon,21,1,0,20,18,1,0,17,16,2172579,3,0,0,3,2
2020-04-02,Gambia,4,1,0,3,4,1,0,3,4,,0,0,0,0,0
2020-04-02,Georgia,134,0,0,134,117,0,0,117,110,3723464,17,0,0,17,7
2020-04-02,Germany,84794,1107,0,83687,77872,920,0,76952,71808,83149300,6922,187,0,6735,6064
2020-04-02,Ghana,204,5,0,199,195,5,0,190,161,30280811,9,0,0,9,34
2020-04-02,Greece,1544,53,0,1491,1415,50,0,1365,1314,10724599,129,3,0,126,101
2020-04-02,Grenada,10,0,0,10,9,0,0,9,9,,1,0,0,1,0
2020-04-02,Guatemala,47,1,0,46,39,1,0,38,38,16604026,8,0,0,8,1
2020-04-02,Guinea,52,0,0,52,30,0,0,30,22,12218357,22,0,0,22,8
2020-04-02,Guinea-Bissau,9,0,0,9,9,0,0,9,8,,0,0,0,0,1
2020-04-02,Guyana,19,4,0,15,19,2,0,17,12,782766,0,2,0,-2,7
2020-04-02,Haiti,16,0,0,16,16,0,0,16,15,11577779,0,0,0,0,1
2020-04-02,Holy See,7,0,0,7,6,0,0,6,6,,1,0,0,1,0
2020-04-02,Honduras,219,14,0,205,172,10,0,162,141,9158345,47,4,0,43,31
2020-04-02,Hungary,585,21,0,564,525,20,0,505,492,9772756,60,1,0,59,33
2020-04-02,Iceland,1319,4,0,1315,1220,2,0,1218,1135,364260,99,2,0,97,85
2020-04-02,India,2543,72,0,2471,1998,58,0,1940,1397,1360094159,545,14,0,531,601
2020-04-02,Indonesia,1790,170,0,1620,1677,157,0,1520,1528,266911900,113,13,0,100,149
2020-04-02,Iran,50468,3160,0,47308,47593,3036,0,44557,44605,83301053,2875,124,0,2751,2988
2020-04-02,Iraq,772,54,0,718,728,52,0,676,694,39127900,44,2,0,42,34
2020-04-02,Ireland,3849,98,0,3751,3447,85,0,3362,3235,4921500,402,13,0,389,212
2020-04-02,Israel,6857,36,0,6821,6092,26,0,6066,5358,9175050,765,10,0,755,734
2020-04-02,Italy,115242,13915,0,101327,110574,13155,0,97419,105792,60243406,4668,760,0,3908,4782
2020-04-02,Jamaica,47,3,0,44,44,3,0,41,36,2726667,3,0,0,3,8
2020-04-02,Japan,2495,62,0,2433,2178,57,0,2121,1953,126010000,317,5,0,312,225
2020-04-02,Jordan,299,5,0,294,278,5,0,273,274,10641432,21,0,0,21,4
2020-04-02,Kazakhstan,435,3,0,432,380,3,0,377,343,18667696,55,0,0,55,37
2020-04-02,Kenya,110,3,0,107,81,1,0,80,59,47564296,29,2,0,27,22
2020-04-02,"Korea, South",9976,169,0,9807,9887,165,0,9722,9786,51780579,89,4,0,85,101
2020-04-02,Kosovo,125,1,0,124,125,1,0,124,112,1795666,0,0,0,0,13
2020-04-02,Kuwait,342,0,0,342,317,0,0,317,289,4420110,25,0,0,25,28
2020-04-02,Kyrgyzstan,116,0,0,116,111,0,0,111,107,6523500,5,0,0,5,4
2020-04-02,Laos,10,0,0,10,10,0,0,10,9,,0,0,0,0,1
2020-04-02,Latvia,458,0,0,458,446,0,0,446,398,1906800,12,0,0,12,48
2020-04-02,Lebanon,494,16,0,478,479,14,0,465,470,6825442,15,2,0,13,9
2020-04-02,Liberia,6,0,0,6,6,0,0,6,3,4475353,0,0,0,0,3
2020-04-02,Libya,11,1,0,10,10,0,0,10,10,,1,1,0,0,0
2020-04-02,Liechtenstein,75,0,0,75,68,0,0,68,68,38749,7,0,0,7,0
2020-04-02,Lithuania,649,9,0,640,581,8,0,573,537,2793471,68,1,0,67,44
2020-04-02,Luxembourg,2487,30,0,2457,2319,29,0,2290,2178,613894,168,1,0,167,141
2020-04-02,MS Zaandam,9,2,0,7,9,2,0,7,2,,0,0,0,0,7
2020-04-02,Madagascar,59,0,0,59,57,0,0,57,57,25680342,2,0,0,2,0
2020-04-02,Malawi,3,0,0,3,,,,,,,,,,,
2020-04-02,Malaysia,3116,50,0,3066,2908,45,0,2863,2766,32726760,208,5,0,203,142
2020-04-02,Maldives,19,0,0,19,19,0,0,19,18,374775,0,0,0,0,1
2020-04-02,Mali,36,3,0,33,31,3,0,28,28,,5,0,0,5,3
2020-04-02,Malta,196,0,0,196,188,0,0,188,169,493559,8,0,0,8,19
2020-04-02,Mauritania,6,1,0,5,6,1,0,5,6,4077347,0,0,0,0,0
2020-04-02,Mauritius,169,7,0,162,161,6,0,155,143,1265985,8,1,0,7,18
2020-04-02,Mexico,1378,37,0,1341,1215,29,0,1186,1094,126577691,163,8,0,155,121
2020-04-02,Moldova,505,6,0,499,423,5,0,418,353,2681735,82,1,0,81,70
2020-04-02,Monaco,60,1,0,59,55,1,0,54,52,38300,5,0,0,5,3
2020-04-02,Mongolia,14,0,0,14,14,0,0,14,12,3308788,0,0,0,0,2
2020-04-02,Montenegro,144,2,0,142,123,2,0,121,109,622359,21,0,0,21,14
2020-04-02,Morocco,708,44,0,664,654,39,0,615,617,35846095,54,5,0,49,37
2020-04-02,Mozambique,10,0,0,10,10,0,0,10,8,,0,0,0,0,2
2020-04-02,Namibia,14,0,0,14,14,0,0,14,11,2458936,0,0,0,0,3
2020-04-02,Nepal,6,0,0,6,5,0,0,5,5,29609623,1,0,0,1,0
2020-04-02,Netherlands,14788,1341,0,13447,13696,1175,0,12521,12667,17447181,1092,166,0,926,1029
2020-04-02,New Zealand,797,1,0,796,708,1,0,707,647,4972216,89,0,0,89,61
2020-04-02,Nicaragua,5,1,0,4,5,1,0,4,5,6460411,0,0,0,0,0
2020-04-02,Niger,98,5,0,93,74,5,0,69,27,22314743,24,0,0,24,47
2020-04-02,Nigeria,184,2,0,182,174,2,0,172,135,206139587,10,0,0,10,39
2020-04-02,North Macedonia,384,11,0,373,354,11,0,343,329,2077132,30,0,0,30,25
2020-04-02,Norway,5147,50,0,5097,4863,44,0,4819,4641,5367580,284,6,0,278,222
2020-04-02,Oman,231,1,0,230,210,1,0,209,192,4664790,21,0,0,21,18
2020-04-02,Pakistan,2421,34,0,2387,2118,27,0,2091,1938,219027520,303,7,0,296,180
2020-04-02,Panama,1317,32,0,1285,1181,30,0,1151,1181,4218808,136,2,0,134,0
2020-04-02,Papua New Guinea,1,0,0,1,1,0,0,1,1,8935000,0,0,0,0,0
2020-04-02,Paraguay,77,3,0,74,69,3,0,66,65,7152703,8,0,0,8,4
2020-04-02,Peru,1414,55,0,1359,1323,38,0,1285,1065,32131400,91,17,0,74,258
2020-04-02,Philippines,2633,107,0,2526,2311,96,0,2215,2084,108438081,322,11,0,311,227
2020-04-02,Poland,2946,57,0,2889,2554,43,0,2511,2311,38386000,392,14,0,378,243
2020-04-02,Portugal,9034,209,0,8825,8251,187,0,8064,7443,10276617,783,22,0,761,808
2020-04-02,Qatar,949,3,0,946,835,2,0,833,781,2747282,114,1,0,113,54
2020-04-02,Romania,2738,115,0,2623,2460,92,0,2368,2245,19405156,278,23,0,255,215
2020-04-02,Russia,3548,30,0,3518,2777,24,0,2753,2337,146745098,771,6,0,765,440
2020-04-02,Rwanda,84,0,0,84,82,0,0,82,75,12374397,2,0,0,2,7
2020-04-02,Saint Kitts and Nevis,9,0,0,9,8,0,0,8,8,,1,0,0,1,0
2020-04-02,Saint Lucia,13,0,0,13,13,0,0,13,13,178696,0,0,0,0,0
2020-04-02,Saint Vincent and the Grenadines,2,0,0,2,1,0,0,1,1,110608,1,0,0,1,0
2020-04-02,San Marino,245,30,0,215,236,26,0,210,236,33574,9,4,0,5,0
2020-04-02,Saudi Arabia,1885,21,0,1864,1720,16,0,1704,1563,34218169,165,5,0,160,157
2020-04-02,Senegal,195,1,0,194,190,1,0,189,175,16209125,5,0,0,5,15
2020-04-02,Serbia,1171,31,0,1140,1060,28,0,1032,900,6963764,111,3,0,108,160
2020-04-02,Seychelles,10,0,0,10,10,0,0,10,10,97625,0,0,0,0,0
2020-04-02,Sierra Leone,2,0,0,2,2,0,0,2,1,,0,0,0,0,1
2020-04-02,Singapore,1049,4,0,1045,1000,3,0,997,926,5703600,49,1,0,48,74
2020-04-02,Slovakia,426,1,0,425,400,1,0,399,363,5456362,26,0,0,26,37
2020-04-02,Slovenia,897,17,0,880,841,15,0,826,802,2094060,56,2,0,54,39
2020-04-02,Somalia,5,0,0,5,5,0,0,5,5,15893219,0,0,0,0,0
2020-04-02,South Africa,1462,5,0,1457,1380,5,0,1375,1353,58775022,82,0,0,82,27
2020-04-02,Spain,112065,10348,0,101717,104118,9387,0,94731,95923,47100396,7947,961,0,6986,8195
2020-04-02,Sri Lanka,151,4,0,147,146,3,0,143,143,21803000,5,1,0,4,3
2020-04-02,Sudan,8,2,0,6,7,2,0,5,7,42364155,1,0,0,1,0
2020-04-02,Suriname,10,0,0,10,10,0,0,10,9,581372,0,0,0,0,1
2020-04-02,Sweden,5568,308,0,5260,4947,239,0,4708,4435,10333456,621,69,0,552,512
2020-04-02,Switzerland,18827,536,0,18291,17768,488,0,17280,16605,8586550,1059,48,0,1011,1163
2020-04-02,Syria,16,2,0,14,10,2,0,8,10,,6,0,0,6,0
2020-04-02,Taiwan*,339,5,0,334,329,5,0,324,322,23604265,10,0,0,10,7
2020-04-02,Tanzania,20,1,0,19,20,1,0,19,19,55890747,0,0,0,0,1
2020-04-02,Thailand,1875,15,0,1860,1771,12,0,1759,1651,66484342,104,3,0,101,120
2020-04-02,Timor-Leste,1,0,0,1,1,0,0,1,1,,0,0,0,0,0
2020-04-02,Togo,39,2,0,37,36,2,0,34,34,7538000,3,0,0,3,2
2020-04-02,Trinidad and Tobago,94,5,0,89,90,5,0,85,87,1363985,4,0,0,4,3
2020-04-02,Tunisia,455,14,0,441,423,12,0,411,394,11722038,32,2,0,30,29
2020-04-02,Turkey,18135,356,0,17779,15679,277,0,15402,13531,83154997,2456,79,0,2377,2148
2020-04-02,US,243762,5926,0,237836,213372,4757,0,208615,188172,329493716,30390,1169,0,29221,25200
2020-04-02,Uganda,45,0,0,45,44,0,0,44,44,40299300,1,0,0,1,0
2020-04-02,Ukraine,897,22,0,875,794,20,0,774,645,41902416,103,2,0,101,149
2020-04-02,United Arab Emirates,1024,8,0,1016,814,8,0,806,664,9890400,210,0,0,210,150
2020-04-02,United Kingdom,34173,2926,0,31247,29865,2357,0,27508,25481,66435600,4308,569,0,3739,4384
2020-04-02,Uruguay,350,4,0,346,338,2,0,336,338,3518552,12,2,0,10,0
2020-04-02,Uzbekistan,205,2,0,203,181,2,0,179,172,34083289,24,0,0,24,9
2020-04-02,Venezuela,146,5,0,141,143,3,0,140,135,32219521,3,2,0,1,8
2020-04-02,Vietnam,233,0,0,233,218,0,0,218,212,96208984,15,0,0,15,6
2020-04-02,West Bank and Gaza,161,1,0,160,134,1,0,133,119,,27,0,0,27,15
2020-04-02,Zambia,39,1,0,38,36,0,0,36,35,17381168,3,1,0,2,1
2020-04-02,Zimbabwe,9,1,0,8,8,1,0,7,8,15159624,1,0,0,1,0
2020-04-03,Afghanistan,281,6,0,275,273,6,0,267,237,32225560,8,0,0,8,36
2020-04-03,Albania,304,17,0,287,277,16,0,261,259,2862427,27,1,0,26,18
2020-04-03,Algeria,1171,105,0,1066,986,86,0,900,847,43000000,185,19,0,166,139
2020-04-03,Andorra,439,16,0,423,428,15,0,413,390,77543,11,1,0,10,38
2020-04-03,Angola,8,2,0,6,8,2,0,6,8,31127674,0,0,0,0,0
2020-04-03,Antigua and Barbuda,15,0,0,15,9,0,0,9,7,96453,6,0,0,6,2
2020-04-03,Argentina,1265,39,0,1226,1133,36,0,1097,1054,44938712,132,3,0,129,79
2020-04-03,Armenia,736,7,0,729,663,7,0,656,571,2957500,73,0,0,73,92
2020-04-03,Australia,5330,28,0,5302,5116,24,0,5092,4862,25654023,214,4,0,210,254
2020-04-03,Austria,11524,168,0,11356,11129,158,0,10971,10711,8902600,395,10,0,385,418
2020-04-03,Azerbaijan,443,5,0,438,400,5,0,395,359,10067108,43,0,0,43,41
2020-04-03,Bahamas,24,1,0,23,24,1,0,23,21,,0,0,0,0,3
2020-04-03,Bahrain,672,4,0,668,643,4,0,639,569,1543300,29,0,0,29,74
2020-04-03,Bangladesh,61,6,0,55,56,6,0,50,54,168310034,5,0,0,5,2
2020-04-03,Barbados,51,0,0,51,46,0,0,46,34,287025,5,0,0,5,12
2020-04-03,Belarus,351,4,0,347,304,4,0,300,163,9413446,47,0,0,47,141
2020-04-03,Belgium,16770,1143,0,15627,15348,1011,0,14337,13964,11524454,1422,132,0,1290,1384
2020-04-03,Belize,4,0,0,4,3,0,0,3,3,,1,0,0,1,0
2020-04-03,Benin,16,0,0,16,13,0,0,13,13,11733059,3,0,0,3,0
2020-04-03,Bhutan,5,0,0,5,5,0,0,5,4,741672,0,0,0,0,1
2020-04-03,Bolivia,132,9,0,123,123,8,0,115,115,11469896,9,1,0,8,8
2020-04-03,Bosnia and Herzegovina,579,17,0,562,533,16,0,517,459,3301000,46,1,0,45,74
2020-04-03,Botswana,4,1,0,3,4,1,0,3,4,,0,0,0,0,0
2020-04-03,Brazil,9056,359,0,8697,8044,324,0,7720,6836,211288170,1012,35,0,977,1208
2020-04-03,Brunei,134,1,0,133,133,1,0,132,131,442400,1,0,0,1,2
2020-04-03,Bulgaria,485,14,0,471,457,10,0,447,422,7000039,28,4,0,24,35
2020-04-03,Burkina Faso,302,16,0,286,288,16,0,272,282,20870060,14,0,0,14,6
2020-04-03,Burma,20,1,0,19,20,1,0,19,15,,0,0,0,0,5
2020-04-03,Burundi,3,0,0,3,3,0,0,3,2,,0,0,0,0,1
2020-04-03,Cabo Verde,6,1,0,5,6,1,0,5,6,,0,0,0,0,0
2020-04-03,Cambodia,114,0,0,114,110,0,0,110,109,15288489,4,0,0,4,1
2020-04-03,Cameroon,509,8,0,501,306,7,0,299,233,26545864,203,1,0,202,73
2020-04-03,Canada,12437,179,0,12258,11284,139,0,11145,9560,37966227,1153,40,0,1113,1724
2020-04-03,Central African Republic,8,0,0,8,3,0,0,3,3,5496011,5,0,0,5,0
2020-04-03,Chad,8,0,0,8,8,0,0,8,7,15692969,0,0,0,0,1
2020-04-03,Chile,3737,22,0,3715,3404,18,0,3386,3031,19107216,333,4,0,329,373
2020-04-03,China,82511,3326,0,79185,82432,3322,0,79110,82361,1401870440,79,4,0,75,71
2020-04-03,Colombia,1267,25,0,1242,1161,19,0,1142,1065,49395678,106,6,0,100,96
2020-04-03,Congo (Brazzaville),22,2,0,20,22,2,0,20,19,5518092,0,0,0,0,3
2020-04-03,Congo (Kinshasa),134,13,0,121,134,13,0,121,109,89561404,0,0,0,0,25
